 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,emotion
2.05,0.76,1.39,0.35,2.09,2.4,0.95,0.96,1.07,2.12,0.96,1.64,0.64,0.12,0,0,0.63,3
0.47,0,0.19,0.34,2.62,3.06,0.34,1.62,1.37,1.18,0.86,1.26,0.62,0.5,1.25,0.73,0.42,3
1.23,1.96,0,0.35,2.28,2.55,0.41,2.05,2.35,1.69,0.06,0,1.05,0,2.99,1.06,0.53,3
1.58,0.51,1.31,0.38,3.13,3.6,1.15,1.63,1.29,0.26,0.56,0,1.3,0,5,1.05,0,3
0.05,0,0.73,0,1.98,3.32,0.38,0.93,2.3,1.66,0,0,0.21,0,1.91,0.12,0,3
1.69,0,0.8,0,2.8,4.13,0.93,2.38,0.63,0.22,0.92,0.02,1.86,0.39,4.2,0.79,0,3
1.49,1.81,0,0,2.27,1.5,0,2.43,3.17,0.5,0.98,3.21,0.87,0.48,0.79,1.6,1.14,3
1.37,1.29,0,1.07,0.5,1.76,0,0,1.85,0.79,0,0,0.26,0.24,1.48,1.93,0,3
2.36,0.11,1.42,0,2.86,2.31,0.92,1.9,1.2,1.01,1.18,0,1.69,0.16,4.35,0,0.21,3
0.5,0,0.11,1.79,1.19,1.26,1.33,1.98,0.63,0,1.21,0.73,0.41,0,0.55,0.06,0,3
2.9,0.56,1.87,0.34,1.17,1.37,0.62,1.15,1.26,0,0.09,0,0.24,0,1.51,0,0,3
0.49,0,0,0.24,2.02,1.42,0.04,1.69,2.79,1.42,0,0.63,0.06,0,1.81,0,0,3
0.37,0,0,0,1.27,0,0,0.71,1.07,1.74,0.04,0.08,0.75,0,0.94,0,0,3
0.74,0,0.52,0,3.21,3.29,0.92,1.66,1.7,0.32,0.88,0,2.53,0.14,4.13,1.34,0.27,3
0.97,0.9,0,0.28,0,0.27,0,0,0.89,0,0,0,0.72,0,0.49,0.68,0,3
1.28,0.82,0,1.2,0.52,1.85,0,0,1.09,0.28,0,0,0.82,0,1.85,0.4,0,3
0,0,0,0,0.31,0,0,0.64,0.92,1.05,0,0,0,0,0,0,0,3
1.43,0,0.76,0,1.39,3.52,0.07,1.38,1.3,0.24,0,0,0,0.23,1.19,1.38,0,3
0.11,0.01,2.17,0.12,3.09,3.88,2.4,2.71,1.36,1.95,0,0,1.26,0,3.1,1.71,0,3
0,0,0,0,1.58,1.83,0.82,1.43,2.52,1.54,0,0,0.98,0,3.15,0,0.69,3
1.9,0,0.93,0.62,1.97,2.15,0,2.03,2.91,1.12,0.55,0.65,0.7,0,2.21,0.84,0,3
0,0,0,0.41,1.43,3.35,0.11,0.52,1.95,0.71,0,0,0.86,0,1.92,0.42,0,3
1.05,0.4,0.05,0.4,1.88,0.51,0.09,3.1,3.33,4.62,0,0.37,0.93,0.18,3.13,1.3,0.22,3
0.6,0,0.73,0,1.82,2.56,2.72,0.82,1.04,0,0.61,0,0,0,0,0,0.95,3
0,0,1,0,1.83,3.35,1.58,1.65,1.28,1.16,0.07,0,0,0,1.46,0.86,0,3
0,0,0.69,0,0.05,0,0.25,0,0.61,0.06,0.25,0,1.83,0.27,0,0,1.33,3
3.16,2.55,0,0.45,1.27,0,0,2.79,2.46,3.29,1.24,2.19,0,0,0.93,0,3.8,3
0,0,0.4,0.43,0.22,0,0.18,0,0.81,0.91,0,0,1.6,0.3,0.24,0.79,0.19,3
0,0,0.53,0,0.21,0,0.34,0.04,0.77,0.78,0.01,0,1.97,0,0.08,0.95,0.16,3
2.15,0,0.66,0,2.9,0,0.08,1.92,2.89,2.69,0.69,0,2.21,0.3,1.69,0,0.83,3
0,0,0.54,0,0.13,0,0.6,0,0.16,0,0.08,0,1.84,0.67,0,0,1.35,3
0,0,0.46,0,0.74,0,0,0.14,1.19,0.78,0,0,1.63,0,0.32,0.04,1.08,3
0,0,0,0,1.47,1.31,1.55,0.07,1.13,0,1.51,0.19,0,0,1.92,0.18,1.22,3
1.51,0.45,0,0.9,0,1.87,0,0,0.87,0,0.36,0,1.17,0,0.24,0,0,3
0.3,0,2.14,0,2.81,0,0.36,1.55,2.53,3.77,0.42,0,2.29,0.01,1.76,0,0.86,3
0,0,0.83,0,0,0,0.05,0.07,0.82,1.15,0,0,1.82,0,0.34,0.98,0.5,3
1.51,0,0,0.28,0.05,1.47,0,0,0.75,0,0,0,0.64,0,0.47,0,0.24,3
1.27,0.43,0,0,2.56,1.3,0.29,2.36,4.13,0.86,0,0,0.23,0,3.3,0.35,0.46,3
1.31,0,0.67,0,2.45,0,0,1.27,2.33,2.04,0.46,0.05,1.87,0.07,1.5,0.75,0.61,3
0.79,0,0.15,0,0.8,2.7,0.59,1.44,2.2,0,0.15,0.89,1.37,1.43,1.87,0.21,0,3
0.47,0,0.67,0,0,1.23,0,0,0.38,0.07,0,0,1.2,0.23,0,0,0.11,3
0.03,0,0,0,0.1,0.6,0,0.66,1.26,1.21,0,0,0,0,0.2,0,0.35,3
0.61,0,1.31,0,1.85,3.02,1.2,0.56,1.26,1.68,0,0,0,0.11,0.8,0,0.5,3
0,0,0,0.21,2.83,0.21,0.33,2.44,3.6,3.04,0,0.38,0.24,0.14,1.5,0.32,0,3
3.32,0.51,0.85,0.57,0.95,0.13,0,0,1.68,1.44,0,0,0.08,0,0.52,0,0,3
1.62,0,0,0,0,4.41,0.26,0,0.75,0,0,0,0.39,0,0,0,0.99,3
0.58,0,0.61,0,1.76,2.43,0.71,2.58,2.82,2.16,0.06,0,0,0.57,2.62,0.28,0,3
0.77,0,0,0,0.65,2.64,0.03,0,1.84,1.35,0,0,0,0,0.32,0,0.76,3
1.57,0,0,0,0,2.42,0.43,0,0.91,0.19,0.19,0,0.77,0,0,0,0.58,3
0,0,0,0,1.75,2.8,0,1.73,2.47,0,0.69,0.99,0,0,0,0,1.11,3
2.42,0,0,0.62,0.18,0,0,0.91,0.6,3.4,1.34,0.94,2.79,0.26,0,0,0,3
0,0.29,0.83,0,0.6,0.27,1.21,0,0.87,0.34,0,0,0.42,0,0.09,0,0.22,3
2.57,0.48,1.94,0.22,0.95,0.29,0,1.22,0.98,1.16,0.39,0.47,1.59,0,0.96,0,0,3
1.04,0,1.33,0,1.3,1.11,0.3,1.23,2.59,1.14,0,0,0,0,2.02,0,0.76,3
2.45,0.94,1.26,0.68,0.45,1.52,0,0.29,1.15,0,0,0,2.35,0,1.15,0,0.56,3
0,0.01,0.5,0,0.92,1.61,1.08,0.55,1.58,0.63,0,0,0.84,0,1.09,0,1.94,3
1.22,0,0,0,0.88,2.27,0,0.77,1.67,0.76,0,0.06,0.26,1.01,0,0,1.14,3
0.51,0,0.43,0.27,1.15,4.2,0,0.15,0.52,1.11,0,0,0,0,0,0.71,0,3
2.78,0.12,0.69,0.97,2.45,3.03,0,2.16,2.74,0.83,0,0.29,0,0,0.11,0,0,3
